qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level
856,질병 예방·관리,허리 디스크 예방법은?,"[""무거운 것을 허리로 든다"",""올바른 자세와 코어 근육 강화 운동"",""예방 못한다"",""계속 앉아있는다""]",1,자세와 근력이 중요합니다.,바른 자세 유지와 코어 근육 강화로 디스크를 예방하세요.,보통,2
857,질병 예방·관리,목 디스크 예방법은?,"[""고개를 계속 숙인다"",""스마트폰 사용 시 눈높이를 맞추고 스트레칭"",""예방 못한다"",""목을 꺾는다""]",1,목에 부담을 주는 자세를 피해야 합니다.,스마트폰은 눈높이에서 사용하고 스트레칭을 자주 하세요.,보통,2
858,질병 예방·관리,녹내장 조기 발견 중요성은?,"[""증상이 나타나면 치료한다"",""초기에 증상이 없어 정기 검진이 중요"",""녹내장은 낫는다"",""검진 불필요""]",1,녹내장은 초기에 증상이 없습니다.,40세 이상은 정기적으로 안과 검진을 받으세요.,보통,2
859,질병 예방·관리,백내장 위험 요인은?,"[""젊은 나이"",""노화, 자외선 노출, 당뇨"",""운동"",""채소 섭취""]",1,노화가 주요 원인입니다.,자외선 차단과 당뇨 관리로 백내장 위험을 줄이세요.,보통,2
860,질병 예방·관리,황반변성 예방법은?,"[""흡연한다"",""금연과 항산화 영양소 섭취"",""예방 못한다"",""자외선을 많이 쬔다""]",1,황반변성은 실명 원인입니다.,금연과 녹황색 채소 섭취로 황반변성을 예방하세요.,보통,2
861,질병 예방·관리,수면무호흡증 증상은?,"[""숙면을 취한다"",""코골이와 주간 졸음"",""아침에 상쾌하다"",""증상이 없다""]",1,수면 중 호흡이 멈춥니다.,심한 코골이와 주간 졸음이 있으면 검사를 받으세요.,보통,2
862,질병 예방·관리,하지정맥류 예방법은?,"[""오래 서 있는다"",""다리를 올리고 압박 스타킹 착용"",""예방 못한다"",""꽉 끼는 옷을 입는다""]",1,정맥 순환이 중요합니다.,다리를 자주 올리고 오래 서 있는 것을 피하세요.,보통,2
863,질병 예방·관리,족저근막염 예방법은?,"[""딱딱한 신발을 신는다"",""적절한 신발과 스트레칭"",""맨발로 걷는다"",""예방 못한다""]",1,발에 쿠션이 필요합니다.,쿠션 있는 신발과 발 스트레칭으로 예방하세요.,쉬움,1
864,질병 예방·관리,손목터널증후군 예방법은?,"[""손목을 계속 꺾는다"",""손목 보호대와 휴식, 스트레칭"",""예방 못한다"",""타이핑을 더 많이 한다""]",1,반복적인 손목 사용이 원인입니다.,손목 휴식과 스트레칭으로 손목터널증후군을 예방하세요.,쉬움,1
865,질병 예방·관리,테니스엘보 예방법은?,"[""팔을 더 많이 사용한다"",""적절한 휴식과 팔 근육 강화 운동"",""예방 못한다"",""무리하게 운동한다""]",1,반복 사용이 원인입니다.,팔을 적절히 쉬게 하고 근육 강화 운동을 하세요.,쉬움,1
866,질병 예방·관리,어깨 오십견 관리법은?,"[""움직이지 않는다"",""꾸준한 스트레칭과 물리치료"",""어깨를 안 쓴다"",""통증을 무시한다""]",1,관절 가동 범위 유지가 중요합니다.,오십견은 꾸준한 스트레칭과 물리치료로 관리하세요.,보통,2
867,질병 예방·관리,잇몸 질환 예방법은?,"[""양치질을 안 한다"",""올바른 양치질과 정기 치과 검진"",""치실은 필요 없다"",""잇몸은 안 아프다""]",1,플라그가 잇몸 질환을 유발합니다.,식후 양치와 정기 치과 검진으로 잇몸 건강을 지키세요.,쉬움,1
868,질병 예방·관리,충치 예방법은?,"[""단 것을 많이 먹는다"",""불소 치약 사용과 정기 치과 검진"",""양치 안 해도 된다"",""치과는 안 가도 된다""]",1,당분이 충치를 유발합니다.,불소 치약으로 양치하고 정기 검진을 받으세요.,쉬움,1
869,질병 예방·관리,비염 관리법은?,"[""코를 세게 푼다"",""알레르겐 회피와 코 세척"",""방치한다"",""먼지 많은 곳에 간다""]",1,원인 물질을 피해야 합니다.,알레르겐을 피하고 생리식염수로 코를 세척하세요.,쉬움,1
870,질병 예방·관리,아토피 피부염 관리법은?,"[""자주 긁는다"",""보습 관리와 자극 물질 회피"",""뜨거운 물로 씻는다"",""방치한다""]",1,보습이 핵심입니다.,보습제를 자주 바르고 자극을 피해 아토피를 관리하세요.,보통,2
871,건강 상식·오해,감기에 항생제가 효과 있나요?,"[""효과 있다"",""감기는 바이러스 감염이라 항생제가 효과 없다"",""항생제를 먹어야 낫는다"",""항생제는 만능이다""]",1,항생제는 세균에만 효과가 있습니다.,감기는 바이러스 감염이므로 항생제가 효과 없습니다.,쉬움,1
872,건강 상식·오해,찬물 마시면 살이 찐다?,"[""맞다"",""근거 없는 속설이다"",""찬물이 소화를 방해한다"",""뜨거운 물만 마셔야 한다""]",1,물에는 칼로리가 없습니다.,찬물이 살을 찌게 한다는 것은 과학적 근거가 없습니다.,쉬움,1
873,건강 상식·오해,관절염에 날씨가 영향을 주나요?,"[""전혀 관계없다"",""기압 변화가 통증에 영향을 줄 수 있다"",""더운 날에만 아프다"",""날씨와 무관하다""]",1,날씨 변화를 느끼는 사람이 많습니다.,기압 변화가 관절 통증에 영향을 줄 수 있습니다.,보통,2
874,건강 상식·오해,삼겹살이 독소를 배출한다?,"[""맞다"",""근거 없는 속설이다"",""미세먼지를 해독한다"",""삼겹살을 먹어야 한다""]",1,삼겹살의 해독 효과는 증명되지 않았습니다.,삼겹살이 독소를 배출한다는 것은 과학적 근거가 없습니다.,쉬움,1
875,건강 상식·오해,밤에 운동하면 수면에 해롭다?,"[""항상 해롭다"",""사람마다 다르며 적절한 운동은 수면에 도움"",""밤에 운동하면 안 된다"",""운동은 아침에만 해야 한다""]",1,개인차가 있습니다.,적절한 운동은 수면에 도움이 되지만 개인차가 있습니다.,보통,2
876,건강 상식·오해,스마트폰 블루라이트가 수면에 영향을 주나요?,"[""영향 없다"",""멜라토닌 분비를 방해해 수면에 영향을 줄 수 있다"",""오히려 수면에 좋다"",""블루라이트는 안전하다""]",1,블루라이트가 수면 호르몬에 영향을 줍니다.,취침 전 스마트폰 사용을 줄이면 수면에 도움이 됩니다.,보통,2
877,건강 상식·오해,해장술이 숙취에 효과 있나요?,"[""효과 있다"",""오히려 간에 부담을 주어 해롭다"",""술은 술로 풀어야 한다"",""해장술이 최고다""]",1,추가 음주는 간을 더 혹사시킵니다.,해장술은 숙취 해소에 도움이 되지 않고 오히려 해롭습니다.,쉬움,1
878,건강 상식·오해,손가락 관절 꺾으면 관절염이 생기나요?,"[""생긴다"",""관절염과 직접적인 관련은 없다"",""항상 해롭다"",""절대 꺾으면 안 된다""]",1,연구 결과 관련성이 없습니다.,손가락 꺾는 습관과 관절염 발생은 관련이 없습니다.,쉬움,1
879,건강 상식·오해,멀미 날 때 책을 읽으면 나아지나요?,"[""나아진다"",""오히려 멀미가 심해질 수 있다"",""책을 읽으면 좋다"",""멀미와 관계없다""]",1,시각과 균형 감각 불일치가 멀미 원인입니다.,멀미 시 먼 곳을 바라보는 게 도움이 됩니다.,쉬움,1
880,건강 상식·오해,코딱지를 파면 안 되나요?,"[""상관없다"",""손톱으로 파면 점막 손상과 감염 위험이 있다"",""건강에 좋다"",""코딱지는 없어야 한다""]",1,코 점막은 민감합니다.,코딱지를 세게 파면 점막 손상과 감염 위험이 있습니다.,쉬움,1
881,건강 상식·오해,물을 너무 많이 마시면 해롭나요?,"[""아무리 마셔도 좋다"",""과도한 수분 섭취는 저나트륨혈증을 유발할 수 있다"",""물은 무조건 좋다"",""물은 많이 마실수록 좋다""]",1,물도 적정량이 있습니다.,물도 과도하게 마시면 전해질 불균형을 일으킬 수 있습니다.,보통,2
882,건강 상식·오해,비타민은 많이 먹을수록 좋다?,"[""맞다"",""과잉 섭취는 오히려 해로울 수 있다"",""비타민은 무조건 좋다"",""많이 먹어야 효과가 있다""]",1,지용성 비타민은 축적됩니다.,비타민도 과잉 섭취하면 부작용이 생길 수 있습니다.,보통,2
883,건강 상식·오해,상처에 침을 바르면 빨리 낫나요?,"[""빨리 낫는다"",""오히려 세균 감염 위험이 있다"",""침은 소독약이다"",""침이 최고의 치료제다""]",1,침에는 많은 세균이 있습니다.,상처에 침을 바르면 감염 위험이 있으니 피하세요.,쉬움,1
884,건강 상식·오해,눈 건강에 당근이 좋다?,"[""당근만 먹으면 눈이 좋아진다"",""비타민 A가 눈 건강에 도움되지만 시력 회복 효과는 제한적"",""당근으로 시력이 회복된다"",""당근은 눈에 영향 없다""]",1,비타민 A가 눈 건강에 필요합니다.,당근의 비타민 A는 눈 건강에 도움되지만 시력 회복은 제한적입니다.,보통,2
885,건강 상식·오해,휴대폰 전자파가 암을 유발하나요?,"[""확실히 유발한다"",""현재까지 암 유발 증거는 불충분하다"",""전자파는 안전하다"",""휴대폰을 쓰면 안 된다""]",1,연구가 진행 중입니다.,휴대폰 전자파와 암 관련성은 현재까지 증명되지 않았습니다.,보통,2
886,건강 상식·오해,칼슘 보충제가 뼈 건강에 항상 좋나요?,"[""항상 좋다"",""과잉 섭취 시 부작용 가능하며 음식 섭취가 우선"",""많이 먹을수록 좋다"",""보충제가 필수다""]",1,음식으로 섭취하는 것이 좋습니다.,칼슘은 음식으로 먼저 섭취하고 부족 시 보충제를 고려하세요.,보통,2
887,건강 상식·오해,건강한 사람은 건강검진이 필요 없다?,"[""필요 없다"",""증상 없어도 정기 검진으로 질병 조기 발견 가능"",""아프면 검진한다"",""젊으면 검진 불필요""]",1,조기 발견이 중요합니다.,증상이 없어도 정기 검진으로 질병을 조기에 발견할 수 있습니다.,쉬움,1
888,건강 상식·오해,식후 바로 양치하는 게 좋다?,"[""항상 좋다"",""산성 음식 후에는 30분 뒤 양치가 좋다"",""식후 바로 양치해야 한다"",""양치 시간은 상관없다""]",1,산성 음식 후 바로 닦으면 치아가 손상될 수 있습니다.,산성 음식 섭취 후에는 30분 뒤에 양치하세요.,보통,2
889,건강 상식·오해,유산균은 냉장 보관해야 하나요?,"[""상관없다"",""균주에 따라 다르며 보관 지침을 따라야 한다"",""모든 유산균은 냉장보관"",""상온이 더 좋다""]",1,제품마다 보관 방법이 다릅니다.,유산균 제품의 보관 지침을 확인하고 따르세요.,쉬움,1
890,건강 상식·오해,운동 후 근육통은 운동 효과의 증거다?,"[""반드시 그렇다"",""근육통 없이도 운동 효과는 있다"",""근육통이 있어야 효과가 있다"",""통증이 많을수록 좋다""]",1,근육통이 운동 효과의 척도는 아닙니다.,근육통 없이도 운동 효과는 있으며 과도한 통증은 주의하세요.,보통,2
891,건강 상식·오해,글루텐프리가 모두에게 건강하다?,"[""모두에게 좋다"",""셀리악병 등 특정 질환자에게만 필요하다"",""글루텐은 해롭다"",""모두 피해야 한다""]",1,특정 질환자에게만 필요합니다.,글루텐 회피는 셀리악병 등 특정 질환자에게만 필요합니다.,보통,2
892,건강 상식·오해,MSG가 건강에 해롭다?,"[""매우 해롭다"",""적정량 섭취 시 안전하다고 알려져 있다"",""MSG는 독이다"",""절대 먹으면 안 된다""]",1,MSG 유해성은 과학적으로 증명되지 않았습니다.,MSG는 적정량 섭취 시 안전한 것으로 알려져 있습니다.,보통,2
893,건강 상식·오해,땀을 많이 흘리면 독소가 배출된다?,"[""맞다"",""땀은 체온 조절이 주 기능이며 독소 배출은 제한적"",""땀으로 독소가 빠진다"",""땀을 많이 흘려야 한다""]",1,땀의 주 기능은 체온 조절입니다.,땀을 통한 독소 배출은 매우 제한적이며 간과 신장이 담당합니다.,보통,2
894,건강 상식·오해,우유가 뼈 건강에 필수인가요?,"[""필수다"",""칼슘을 다른 식품에서도 얻을 수 있다"",""우유만 마셔야 한다"",""우유 없이는 뼈가 약해진다""]",1,칼슘 공급원은 다양합니다.,칼슘은 우유 외에도 두부·멸치·채소 등에서 얻을 수 있습니다.,쉬움,1
895,건강 상식·오해,계란 노른자가 콜레스테롤에 해롭다?,"[""매우 해롭다"",""건강한 사람은 적당량 섭취 시 크게 영향 없다"",""노른자는 먹으면 안 된다"",""흰자만 먹어야 한다""]",1,식이 콜레스테롤의 영향은 제한적입니다.,건강한 성인은 계란을 하루 1-2개 먹어도 큰 영향이 없습니다.,보통,2
896,건강 상식·오해,유기농 식품이 더 영양가 있나요?,"[""훨씬 영양가 있다"",""영양 차이는 크지 않으며 농약 잔류가 적을 수 있다"",""유기농만 먹어야 한다"",""일반 식품은 해롭다""]",1,영양 차이에 대한 연구 결과는 엇갈립니다.,유기농과 일반 식품의 영양 차이는 크지 않다는 연구가 많습니다.,보통,2
897,건강 상식·오해,아침 식사를 꼭 해야 하나요?,"[""무조건 해야 한다"",""개인 생활 패턴에 따라 다르다"",""아침을 먹어야 건강하다"",""아침을 거르면 병이 난다""]",1,개인차가 있습니다.,아침 식사 필요성은 개인의 생활 패턴과 건강 상태에 따라 다릅니다.,보통,2
